org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-08945,Muslim Welfare Service,faith-spiritual,muslim-congregation,Scarborough North (23),https://www.muslimwelfarecentre.com,verified-live,2026-08-17
ORG-09092,Albion Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 1,,verified-live,2026-08-16
ORG-09221,Ancaster Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 6,,verified-live,2026-08-16
ORG-09222,Rawlinson Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 9,,verified-live,2026-08-16
ORG-09223,Alexandra Park Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 10,,verified-live,2026-08-16
ORG-09224,Berner Trail Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 23,,verified-live,2026-08-16
ORG-09225,Brahms Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 17,,verified-live,2026-08-16
ORG-09226,Willowridge Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 1,,verified-live,2026-08-16
ORG-09227,Blake Street Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 14,,verified-live,2026-08-16
ORG-09228,Rowntree Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 1,,verified-live,2026-08-16
ORG-09229,Gilder Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 21,,verified-live,2026-08-16
ORG-09230,Edgeley Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 7,,verified-live,2026-08-16
ORG-09231,Emery Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 7,,verified-live,2026-08-16
ORG-09232,Taylor Creek Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 20,,verified-live,2026-08-16
ORG-09233,Thomas Berry Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 3,,verified-live,2026-08-16
ORG-09234,Galloway Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 24,,verified-live,2026-08-16
ORG-09235,Falstaff Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 5,,verified-live,2026-08-16
ORG-09236,Canadiana Court Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 20,,verified-live,2026-08-16
ORG-09237,Centenary Seven Oaks Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 24,,verified-live,2026-08-16
ORG-09238,Mount Dennis Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 5,,verified-live,2026-08-16
ORG-09239,Kipling Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 1,,verified-live,2026-08-16
ORG-09240,Flemingdon Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 16,,verified-live,2026-08-16
ORG-09241,Regent Park Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 13,,verified-live,2026-08-16
ORG-09242,O'Connor Satellite Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 19,,verified-live,2026-08-16
ORG-09243,O'Connor Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 19,,verified-live,2026-08-16
ORG-09246,Davenport Perth Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 9,,verified-live,2026-08-16
ORG-09247,Coxwell Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 19,,verified-live,2026-08-16
ORG-09248,Jesse Ketchum Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 11,,verified-live,2026-08-16
ORG-09249,Danforth Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 14,,verified-live,2026-08-16
ORG-09289,Marguerite Butt Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 3,,verified-live,2026-08-16
ORG-09292,Metro Hall Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 10,,verified-live,2026-08-16
ORG-09347,Malvern Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 25,,verified-live,2026-08-16
ORG-09363,Gilder Satellite Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 21,,verified-live,2026-08-16
ORG-09520,City Kids Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 10,,verified-live,2026-08-16
ORG-09572,Chester Le Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 22,,verified-live,2026-08-16
ORG-09574,Firgrove Satellite Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 7,,verified-live,2026-08-16
ORG-09660,Cole Street Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 13,,verified-live,2026-08-16
ORG-09699,Kingston Road East Early Learning And Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 20,,verified-live,2026-08-16
ORG-09721,Westown Early Learning And Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 7,,verified-live,2026-08-16
ORG-09948,Lawrence Orton Early Learning & Child Care Centre,early-years-childcare,licensed-child-care-city-operated,Ward 24,,verified-live,2026-08-16
ORG-10070,1033 EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 10 (Spadina-Fort York),https://www.westnh.org/earlyon-program/,verified-live,2026-08-17
ORG-10073,30 College EarlyON Centre,early-years-childcare,earlyon-child-family-centre,Ward 13 (Toronto Centre),https://www.nativechild.org/,verified-live,2026-08-16
ORG-10074,38 Regent EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 13 (Toronto Centre),https://regentparkchc.org/program/earlyon-drop-in-centre/,verified-live,2026-08-17
ORG-10075,402 Shuter St. EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 13 (Toronto Centre),https://regentparkchc.org/program/earlyon-drop-in-centre/,verified-live,2026-08-17
ORG-10077,Abiona EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://www.abionacentre.ca/earlyon_child_and_family_centre/,verified-live,2026-08-16
ORG-10078,Access Alliance EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 19 (Beaches-East York),http://accessalliance.ca,verified-live,2026-08-16
ORG-10083,Alexander Muir/Gladstone EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 9 (Davenport),https://www.tdsb.on.ca/EarlyYears/Pre-School-Years/EarlyON-Child-and-Family-Centres,verified-live,2026-08-16
ORG-10090,Bathurst-Finch Hub EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 6 (York Centre),https://www.sickkidscmh.ca,verified-live,2026-08-17
ORG-10091,Birchmount Bluffs EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 20 (Scarborough Southwest),https://www.bbnc.ca,verified-live,2026-08-16
ORG-10096,Bruce EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://www.tdsb.on.ca/Find-your/Schools/School-PFLC/schno/5303s,verified-live,2026-08-16
ORG-10099,CDI EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 4 (Parkdale-High Park),https://www.childdevelop.ca,verified-live,2026-08-16
ORG-10111,College Montrose Children's Place EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 10 (Spadina-Fort York),https://www.cmcp.ca/program-calendar/,verified-live,2026-08-17
ORG-10117,Davenport EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 9 (Davenport),https://www.dpnchc.ca,verified-live,2026-08-17
ORG-10125,Dufferin and St. Clair Library EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 9 (Davenport),https://www.dpnchc.com,verified-live,2026-08-16
ORG-10127,Eastview EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 24 (Scarborough-Guildwood),https://www.tdsb.on.ca/Find-your/Schools/School-PFLC/schno/4450,verified-live,2026-08-16
ORG-10128,Eastview EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://www.eastviewcentre.com/family-resource-early-on,verified-live,2026-08-17
ORG-10130,Edgewood EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 21 (Scarborough Centre),https://www.tdsb.on.ca/Find-your/Schools/School-PFLC/schno/4456,verified-live,2026-08-17
ORG-10132,Enagb East EarlyON,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://enagb-iya.ca/events/category/early-on/,verified-live,2026-08-16
ORG-10133,Enagb South EarlyON,early-years-childcare,earlyon-child-family-centre,Ward 13 (Toronto Centre),https://enagb-iya.ca,verified-live,2026-08-16
ORG-10136,Essex EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 11 (University-Rosedale),https://tdsb.on.ca,verified-live,2026-08-16
ORG-10140,Family Resource Connection EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 19 (Beaches-East York),https://daycareconnection.net/,verified-live,2026-08-16
ORG-10153,Grenoble EarlyON Child and Centre,early-years-childcare,earlyon-child-family-centre,Ward 16 (Don Valley East),https://www.tdsb.on.ca/Find-your/Schools/School-PFLC/schno/3152,verified-live,2026-08-16
ORG-10156,Healthy Beginnings EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 9 (Davenport),https://www.dpnchc.ca,verified-live,2026-08-17
ORG-10173,Kimbourne EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 19 (Beaches-East York),https://www.eastendchildrenscentre.org,verified-live,2026-08-16
ORG-10183,Malvern Aboriginal Child and Family Centre EarlyON,early-years-childcare,earlyon-child-family-centre,Ward 23 (Scarborough North),https://www.nativechild.org,verified-live,2026-08-16
ORG-10194,More Than Child's Play EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 4 (Parkdale-High Park),https://www.morethanchildsplay.org,verified-live,2026-08-16
ORG-10197,Mothercraft Main Site EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 12 (Toronto-St. Paul'S),https://www.mothercraft.ca,verified-live,2026-08-17
ORG-10198,Mothercraft West EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 12 (Toronto-St. Paul'S),https://www.mothercraft.ca,verified-live,2026-08-17
ORG-10200,Native Canadian Centre of Toronto,early-years-childcare,earlyon-child-family-centre,Ward 11 (University-Rosedale),https://ncct.on.ca/childrens-indigenous-language-led-programming/,verified-live,2026-08-16
ORG-10231,Scarborough Southwest EarlyON,early-years-childcare,earlyon-child-family-centre,Ward 20 (Scarborough Southwest),https://www.wsncc.org,verified-live,2026-08-17
ORG-10238,SickKids EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 6 (York Centre),https://www.sickkidscmh.ca,verified-live,2026-08-17
ORG-10240,South Riverdale EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://www.srcpc.org,verified-live,2026-08-16
ORG-10242,St David's EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 14 (Toronto-Danforth),https://www.eastviewcentre.com/family-resource-early-on,verified-live,2026-08-17
ORG-10244,St. Alban's EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 11 (University-Rosedale),https://www.stalbansclub.ca,verified-live,2026-08-16
ORG-10246,St. Angela EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 1 (Etobicoke North),https://www.tcdsb.org/o/earlyyears/page/earlyon-program-overview,verified-live,2026-08-16
ORG-10254,St. Helen's EarlyON Child and Family Centre,early-years-childcare,earlyon-child-family-centre,Ward 9 (Davenport),https://www.cmcp.ca/program-calendar/,verified-live,2026-08-17
